302.8401,1426,
Mascot_mz,MassHunter_mz,Difference
302.8401,302.1208,0.7192738
302.8401,302.1219,0.718233
302.8401,302.1512,0.6889186
302.8401,302.1513,0.6888418
302.8401,302.1524,0.6877466
302.8401,302.1533,0.6867725
302.8401,302.1534,0.6866609
302.8401,302.1539,0.6861942
302.8401,302.1581,0.6819712
302.8401,302.1879,0.6521522
302.8401,302.1881,0.652024
302.8401,302.1884,0.6517442
302.8401,302.1886,0.6515164
302.8401,302.1886,0.6514968
302.8401,302.1886,0.651494
302.8401,302.1888,0.6513122
302.8401,302.1888,0.6512927
302.8401,302.1888,0.6512863
302.8401,302.1889,0.6512318
302.8401,302.1889,0.6512271
302.8401,302.189,0.6511416
302.8401,302.189,0.6510805
302.8401,302.1891,0.6510476
302.8401,302.1891,0.6510059
302.8401,302.1891,0.650959
302.8401,302.1892,0.6509127
302.8401,302.1892,0.6508987
302.8401,302.1893,0.6508406
302.8401,302.1893,0.6508235
302.8401,302.1893,0.6508211
302.8401,302.1893,0.6507922
302.8401,302.1893,0.6507637
302.8401,302.1893,0.6507588
302.8401,302.1894,0.6507452
302.8401,302.1894,0.6507097
302.8401,302.1894,0.650695
302.8401,302.1894,0.6506881
302.8401,302.1894,0.6506641
302.8401,302.1895,0.6506046
302.8401,302.1896,0.6505006
302.8401,302.1896,0.6504923
302.8401,302.1896,0.6504902
302.8401,302.1896,0.6504805
302.8401,302.1896,0.6504798
302.8401,302.1896,0.6504679
302.8401,302.1896,0.6504511
302.8401,302.1897,0.6504014
302.8401,302.1897,0.6503841
302.8401,302.1897,0.6503512
302.8401,302.1897,0.6503508
302.8401,302.1898,0.6503493
302.8401,302.1898,0.6503426
302.8401,302.1898,0.6503414
302.8401,302.1898,0.650329
302.8401,302.1898,0.6503172
302.8401,302.1898,0.6503012
302.8401,302.1898,0.6502956
302.8401,302.1898,0.6502616
302.8401,302.1899,0.6502478
302.8401,302.1899,0.650237
302.8401,302.1899,0.6501906
302.8401,302.19,0.6501448
302.8401,302.19,0.6501421
302.8401,302.19,0.6501216
302.8401,302.19,0.6501008
302.8401,302.19,0.6500897
302.8401,302.19,0.6500818
302.8401,302.19,0.6500618
302.8401,302.19,0.6500596
302.8401,302.1901,0.6500408
302.8401,302.1901,0.6500391
302.8401,302.1901,0.6500244
302.8401,302.1901,0.6499707
302.8401,302.1902,0.6499021
302.8401,302.1902,0.6498509
302.8401,302.1903,0.649808
302.8401,302.1903,0.649754
302.8401,302.1904,0.6496559
302.8401,302.1905,0.6496032
302.8401,302.1906,0.6495404
302.8401,302.1908,0.6492945
302.8401,302.2029,0.6372072
302.8401,302.2048,0.6352763
302.8401,302.2076,0.6325178
302.8401,302.2076,0.6324878
302.8401,302.2076,0.6324836
302.8401,302.5057,0.3343969
302.8401,302.5059,0.3341937
302.8401,302.506,0.3341112
302.8401,302.5063,0.3337631
302.8401,302.5065,0.3336272
302.8401,302.5065,0.3335637
302.8401,302.5069,0.3332215
302.8401,302.507,0.3330847
302.8401,302.5071,0.3330304
302.8401,302.5073,0.3328126
302.8401,302.5074,0.332668
302.8401,302.5075,0.3325936
302.8401,302.5075,0.332572
302.8401,302.5077,0.3324481
302.8401,302.5077,0.3324033
302.8401,302.5078,0.3323302
302.8401,302.5078,0.3322742
302.8401,302.5078,0.3322542
302.8401,302.5079,0.33221
302.8401,302.5079,0.3321697
302.8401,302.5079,0.3321663
302.8401,302.508,0.3320979
302.8401,302.508,0.3320799
302.8401,302.508,0.3320564
302.8401,302.5081,0.3320054
302.8401,302.5081,0.3319927
302.8401,302.5081,0.3319822
302.8401,302.5081,0.3319561
302.8401,302.5082,0.3319341
302.8401,302.5082,0.3319227
302.8401,302.5082,0.3318746
302.8401,302.5084,0.3317469
302.8401,302.5084,0.3317214
302.8401,302.5084,0.3316982
302.8401,302.5084,0.3316946
302.8401,302.5084,0.3316583
